	0
282	0.6102847949320099
283	0.1776563968956827
284	-0.12549234492969918
285	1.8440879582845604
286	-1.5425536004965106
287	1.0344887023368432
288	-0.05929249464808216
289	-0.612260951948628
290	-0.7699583947479852
291	0.41301212767171125
292	0.6699412804568836
293	0.3954902429708024
294	0.9793643553698255
295	-1.7905146259197255
296	0.7507470679076068
297	-0.2597454147706591
298	1.3104104072362261
299	-0.883082753995918
300	-1.7074662931848457
301	0.4289561210357509
302	-0.3934073982691263
303	-1.1303361251664512
304	-0.5233254030205865
305	-0.27989707611102627
306	-2.3264458194449866
307	0.5932537663898907
308	-1.328505882293192
309	-1.6775618790650635
310	1.7318400397910412
311	1.0561619033655922
312	-0.9439633261720394
313	-1.04640800824819
314	0.3767310930968727
315	0.19360145877127824
316	0.14374675175865734
317	0.1272398503358254
318	0.3181658955643331
319	-2.0131881756557717
320	0.9160467680022423
321	0.9845594965554407
322	0.5069684591234469
323	-0.37799622050947324
324	-1.2465365055312256
325	-0.9313871737682238
326	-0.08214500739739218
327	-0.48039792466825126
328	-0.7258530084812455
329	-0.1695174909150809
330	0.3219004307808456
331	0.041371550810420835
332	-0.5467239011184208
333	-0.667828417196915
334	-1.8617095017831904
335	0.11119952722464908
336	1.1174926177274425
337	1.486400940833252
338	-1.0968721496654945
339	-0.3843427843986304
340	0.6715827878636048
341	-1.3365122661334017
342	-0.4151087576211194
343	-1.4891024159532893
344	0.8601878302771193
345	-0.3492526755815941
346	1.0269360234809803
347	0.5341759426624945
348	0.4622940805322432
349	0.17696505043062766
350	0.7336467572855794
351	1.3041700445385722
352	0.41242626560837603
353	-0.2044703930369755
354	0.831043878090657
355	0.4018159089384899
356	0.27870281696181265
357	-0.7797588324465604
358	-0.2284723445244383
359	0.477613663072191
360	0.9784774469975088
361	-1.1648086160314293
362	1.0815839935271867
363	0.42386553824166523
364	0.07634404707976496
365	-0.18776835680034856
366	-0.30268544436868094
367	-1.1038243802834433
368	-2.050097875187695
369	0.4632285082180522
370	-0.0749751377727584
371	0.12041081366151596
372	0.05351848572929216
373	-1.2632241501588823
374	0.8134522894117795
375	-1.442122248601344
376	0.5865196359091148
377	0.4851821365636592
378	0.4568573212469804
379	0.2937380237280836
380	0.31779423555538727
381	-0.6629566043588175
382	-1.4442674474758834
383	-0.9376671997802944
384	0.2146013829474303
385	0.17216677774690908
386	0.384459666579124
387	1.4451679885103899
388	0.880031976609098
389	1.614202090646124
390	0.157928323951304
391	1.3185772082095086
392	0.5239731617116342
393	-0.2397959910305096
394	0.18571252789098797
395	-0.4258016364676383
396	0.6109380887667467
397	0.643300442929691
398	-0.06244666844502163
399	0.34761033608656333
400	0.7379203738410003
401	1.7366461996023852
402	-0.26558546042795605
403	2.2161562723082096
404	0.2822737918471231
405	-0.3715835170121913
406	0.12173838433733392
407	0.5264709346986968
408	0.6815578881102278
409	-0.5723323679782144
410	-0.027312737915067057
411	0.1943771888957754
412	-1.1949806787128152
413	-1.3607434106796161
414	-1.0694307318026364
415	-1.219644611481873
416	0.8599879632006373
417	1.0144430503365414
418	-1.0686577023026835
419	-0.13292438030962048
420	1.619440395871088
421	1.8921348191744234
422	0.775351463405324
423	0.548776047718045
424	2.2830540449298744
425	-0.00023190339476594795
426	-1.5641053584423288
427	-0.6833248560197137
428	0.2755940681748346
429	-2.2779009404519366
430	-1.3905531448987578
431	1.1110354895879118
432	-0.20264564617403844
433	-0.0747696031319258
434	-0.5752866514360391
435	-0.495137908300769
436	0.7575729266241605
437	0.31219303455700403
438	-0.4771876185955507
439	1.9009937186306953
440	-1.2432388394245468
441	-1.2787675874678828
442	1.2430792769655086
443	0.7500425764072381
444	-1.5016405233473251
445	0.07152562101291488
446	0.6448433979408852
447	-0.717241763145605
448	0.6248916457999077
449	-0.5581841383880427
450	-0.09877669050568966
451	-1.4655533899009976
452	-0.38562345939816284
453	1.701619754693015
454	0.2774963922392265
455	-0.2932897087681514
456	-1.603830031440814
457	0.7820632561365305
458	0.7190174005685158
459	-1.0928279913198187
460	0.2536021282935742
461	-0.3558960414718705
462	0.16734460083587052
463	0.7099313684206832
464	0.37741417007566885
465	0.8723837206831948
466	0.40244743694064616
467	0.7542156460277206
468	-1.9967428838220591
469	-1.8294157883992073
470	0.026325401592542628
471	2.6864363552590196
472	0.8508852412924719
473	-0.29915045665427537
474	-1.7202182529042358
475	-1.6337933546289982
476	-0.2361999012026219
477	-0.008528444608366667
478	-0.3316965261226592
479	0.14523500630321942
480	-1.0400995613910908
481	-0.5502947476118186
482	0.3748169235791108
483	2.511151951392602
484	-0.4162636749964704
485	0.38726410938573375
486	1.3502224408226733
487	-0.3018931426784063
488	-0.4211037982660731
489	-2.405208820894862
490	-1.1129715099947999
491	-0.6979318005325165
492	0.8856471035940551
493	-1.088723546024187
494	1.5911179225162884
495	0.3629051807148627
496	0.7175458516883202
497	-0.8669871030605967
498	-0.09699528863017455
499	0.7584324631407512
500	0.02817120448315022
501	-0.36765421978989477
502	-0.3350412529857397
503	-1.7158928075968192
504	0.8370475437663158
505	-0.284807343319363
506	-0.4389629897265417
507	3.029314011159886
508	-0.23887118994614204
509	0.18638206430880436
510	-0.6060046990717322
511	0.6093996352422791
512	-1.4894643551496272
513	1.4594373846099153
514	-0.41785432701979025
515	-0.9603868332334365
516	1.1761066806677327
517	0.3491005459253589
518	-1.2386611051072465
519	1.5733032111494034
520	0.5829006564880389
521	-0.11808122047236151
522	1.7969281156814982
523	0.11735098411395628
524	0.11075607892071784
525	-1.4335885235571062
526	0.9894491535479695
527	-0.05633806997016192
528	-1.1040735133974404
529	0.14812000592324936
530	-0.8300198967205037
531	0.8179224287399135
532	-0.4098616780930506
533	1.0884418030016572
534	0.7398677067874202
535	-0.6933107326695014
536	1.141096979239546
537	-1.175517828915315
538	-2.914279067090257
539	-0.0956624556090159
540	-0.018230407408675698
541	-0.1341709774050283
542	-0.44005928418015194
543	1.11352684471713
544	0.355686396340121
545	1.506644004819001
546	0.6035857748463731
547	1.3870430224269619
548	-0.13925738004664376
549	-0.3328911040284753
550	-0.9156451290203149
551	1.8607260822570453
552	-0.9425866387056389
553	-0.6124772151975999
554	-2.76838257464346
555	2.2224128437932973
556	-1.5696065664793484
557	-0.5422169809831203
558	0.40315449475569326
559	-0.9724149668387847
560	0.3499745519320601
561	1.1251569438804583
562	-1.0294563439710045
563	-0.653321242667997
564	0.9472092438579687
565	-0.8807180912783429
566	1.6190693220277494
567	2.040323655722765
568	0.9950621918845431
569	0.16091407148979325
570	1.9299233605219859
571	-1.8338255408149278
572	-0.016816520065670106
573	-0.9793052396658685
574	-1.0142777947979518
575	-0.6034404605642304
576	0.4246861024618114
577	-0.20685906654478356
578	1.3811796824704077
579	1.3694611654012956
580	0.4995939411432688
581	-0.09308279734267706
582	-0.9586838523108796
583	0.368667011113721
584	0.5954526892274147
585	-0.04942047944673628
586	0.7509052921807744
587	0.5802380659315751
588	0.7732392975395733
589	-0.4244671628329952
590	1.5617458852486745
591	0.38062676533953604
592	-1.867767770748288
593	1.482349291348845
594	-0.9064583589723036
595	0.22471308232038473
596	0.6990332365867137
597	-0.031118116189636627
598	-0.7624102237785426
599	0.21560780936449803
600	-2.261216297610405
601	-0.9420058024336295
602	-1.0811803115669092
603	0.8678243609789018
604	-0.36768000993621835
605	0.45489544503797863
606	-0.7892938544792629
607	0.8671414722323355
608	1.490020204829861
609	0.008851261253386578
610	-2.1113680952353624
611	-0.8276867820901295
612	-0.7752803048636109
613	-0.430081714454264
614	0.09128767355283886
615	-0.4404874633092052
616	-1.3382568719626053
617	-0.08836715315645643
618	0.763924615783344
619	-0.2421155871408998
620	-0.11264907024010924
621	-0.3114580412469375
622	0.615120547596866
623	-0.5099134977607858
624	0.02923405825629999
625	-0.6388832020623527
626	0.18216242588631107
627	-0.18913423880495717
628	-0.03971664857052423
629	2.011811767142473
630	1.0028998262477211
631	0.10085770156597379
632	-0.005782579071598382
633	-0.0355345402659053
634	-0.7437977505904964
635	0.42023201039681257
636	0.09533982020804319
637	0.673763075966457
638	0.904952318022438
639	-0.5138558837224608
640	0.582131428716699
641	0.00912279172614828
642	-0.7396978174610156
643	-0.29926437111094784
644	1.45865217217981
645	0.10962450732912155
646	-0.7900608802779107
647	-0.7476992313455757
648	0.8504794484756483
649	0.8507899874187546
650	-0.8582979466390361
651	-0.8408413403505901
652	-0.9562887805595457
653	0.405342554600224
654	0.2526833095979425
655	-0.42452369951178404
656	0.7222500531795542
657	-0.0368851611082367
658	0.33890339115718865
659	0.7802271489101757
660	-0.24892502403703567
661	0.038676946239898966
662	-0.5649976942631922
663	0.4485344118560202
664	1.0927281907239552
665	-0.07295761102225154
666	1.6687990159154318
667	-0.40246334484346663
668	-0.728282354174763
669	1.2719707692994924
670	-1.0174755987176243
671	0.39478773764600195
672	-1.3389088591598155
673	-0.3188707724001197
674	1.1005034504678777
675	2.120187410938799
676	1.2553950355375807
677	1.252536381737328
678	-0.381298123913284
679	-0.9488589782648603
680	-0.7218912212023326
681	-0.663723338249132
682	-1.346230076361461
683	-1.1591585784148533
684	-0.2707986643179849
685	-1.5701028834970754
686	-1.6577762028590275
687	-0.4499522567926612
688	-0.7737766891105337
689	0.31413806069313355
690	-0.37815565122066236
691	-0.9928605359027054
692	1.4649437535314391
693	-0.4114545798631548
694	-2.7545905035871865
695	1.208522568329946
696	-0.10006604895195069
697	0.47311317977449296
698	-0.265799055527693
699	0.2696088285211136
700	-0.9628553230402468
701	0.5485635871848543
702	2.4740715933263635
703	1.1753582373293474
704	-0.5668315658455879
705	0.5356922700795888
706	0.30113897179268095
707	0.9589253329383707
708	0.6161649893844586
709	0.5767797741494864
710	-0.2773282552446855
711	-0.8616200199062445
712	-0.5479068336650867
713	0.8012307011394011
714	-0.10504186388967329
715	0.21124554590060932
716	-0.1885581482733239
717	0.052904592666463614
718	-1.2451500636562205
719	0.1391317704479098
720	0.16684171713140797
721	-1.0220468409236871
722	-0.9170930355875674
723	0.3443441748675919
724	-0.00339812752202184
725	0.24844839306875705
726	-0.06945449542257998
727	0.6536615915291281
728	-0.2961264798757369
729	1.5640783964571985
730	0.9372309334585528
731	0.07884575837018919
732	0.08726924512177253
733	-0.23497194307056007
734	-0.2659495370900848
735	-0.37577344832722814
736	-2.4484626002439365
737	0.19709052170029104
738	0.24820939378369355
739	-0.5792431063860259
740	-1.4459667234317086
741	-0.17124342857251842
742	-1.2938649942678535
743	1.6398185072177833
744	0.3733250102341887
745	0.9726181060261221
746	1.2618024669560601
747	-1.8292817681444595
748	0.41939992661961045
749	-1.3394521094208331
750	1.8158001512879003
751	-1.05547670746484
752	1.5050775932879545
753	-0.10925235237249296
754	-1.536157734530338
755	0.29963225264968235
756	-0.09768151638817152
757	-0.39812585554049174
758	-0.02218124213502185
759	-0.5316528253578698
760	-0.8535746927585994
761	1.2720406785277107
762	0.3456186193668487
763	-0.15632613174073906
764	-0.769958085263459
765	0.8622069129779102
766	-2.0209229287288677
767	-0.08683118034089421
768	-1.817980149534739
769	-1.2614887790865477
770	-1.0666061953827195
771	1.5939944611536117
772	0.10887177202032935
773	0.4175466202015204
774	0.06043995337088734
775	1.0210771595039958
776	0.6450280556566786
777	-1.0019905846951052
778	-0.44113541098549924
779	-0.28183279596086735
780	0.24323207354909035
781	-1.2246816935665106
782	-1.5043200736874855
783	-0.8544883945076923
784	-1.1685999273777967
785	-1.1314842293311536
786	-0.871908616626953
787	0.737968930907741
788	0.7469557950421246
789	-0.42696213106349334
790	-2.8803022437048056
791	1.6067500055093933
792	-1.7203241387285193
793	0.6168426954535731
794	-0.7227090107487355
795	-0.9055064744687616
796	0.310145236304785
797	0.5194872709222503
798	-1.4946794872064955
799	0.38848837126049895
800	-1.5309455554404237
801	1.844794080280881
802	0.7177837673314044
803	-1.8991892100958
804	0.11918849913163872
805	0.4535066051527402
806	-0.5195431367101915
807	0.3696748285743056
808	0.062219014562656313
809	0.20747560197160592
810	-0.3501517456695898
811	-0.6018066006698356
812	0.23305970597144324
813	-1.2421646846096277
814	-1.0290078537707306
815	0.07610156905205309
816	-0.05023935374893893
817	1.5279100131741843
818	1.7897342143098878
819	-1.0732654068699683
820	-0.18423518932230468
821	0.2840445703019518
822	-1.0679438414732427
823	-0.11766531703504088
824	1.4300891967075995
825	-0.6054204200179536
826	2.174939186703383
827	-1.0792716520410781
828	0.9503846407757975
829	0.7967559747449905
830	0.026569923816722713
831	0.6229961649262112
832	-0.47130328862769477
833	-0.7844837024532816
834	0.16006720966488502
835	1.3556629317586864
836	0.8098705345309526
837	1.1084653420381816
838	1.9965958880104613
839	-0.37736338198538505
840	1.2526586976575638
841	0.5549211884873764
842	-0.34976424783594057
843	-1.996857373950134
844	-0.8305769413329215
845	0.917005111385451
846	-0.6159669312694753
847	1.5295054286668375
848	0.9353112540298315
849	0.5612431027178434
850	0.5607887643418322
851	-0.9889046981769601
852	0.9391904389790431
853	0.8115660058537429
854	1.820978337417288
855	1.881848058440432
856	0.30572265922632447
857	0.6710107167123994
858	-1.0750952799284816
859	-0.26168055201318996
860	-0.47955454625428756
861	-0.5413130120421284
862	-0.15108944147972422
863	0.5164637625921622
864	1.0786294351656016
865	0.9546508949185363
866	-0.9772772410845669
867	-0.45329473559201067
868	-0.7321472293840986
869	0.5302226553960468
870	-0.5170266109956544
871	0.4770932325183377
872	1.7516952931628282
873	-1.1630573145918095
874	-1.0894559577454155
875	0.1030097537224491
876	0.4275586406407966
877	-0.691829853298673
878	-0.6520092164428375
879	0.26151947672168274
880	-0.6036077370912433
881	0.5594639586239526
882	1.3667313281879427
883	1.1198701167330323
884	-1.8102924233606212
885	-0.7583710106794225
886	-0.01800726776003532
887	0.3969014341583214
888	0.7120076171131422
889	0.34943666017688657
890	-0.7661682636955788
891	0.9570054800148853
892	-1.4180474473816949
893	-0.6272993554061502
894	1.4195945369523177
895	1.1683806610681144
896	1.8744198450258585
897	-0.3735274827098835
898	-1.4735270263932678
899	0.9203016890461035
900	-0.22056823440992726
901	-0.17064956688646435
902	-0.516768816050246
903	-1.3540026635486135
904	-0.3984921207209314
905	-1.608417248200382
906	-1.0683163399139053
907	-0.2671351866093364
908	0.396815937669999
909	-1.6897302915830779
910	-1.5145826068407542
911	-0.4025864634001406
912	0.19148612142125182
913	0.09875534960181984
914	-0.6161424585162787
915	1.5306223001491897
916	1.2500517692027966
917	0.20330216833972503
918	0.36224700606777943
919	0.544099971160217
920	1.6241059932845026
921	-0.6835208304231776
922	-1.4161678337651187
923	-1.5916287564846272
924	-0.41609538009214597
925	-0.705253834832976
926	-0.10652761032230205
927	0.05219422575280009
928	-1.5922762043362537
929	-1.2737935548807797
930	2.0351442031754754
931	0.1916095659486213
932	0.775599209919659
933	0.06358892177044077
934	-0.26583780444522476
935	-0.0016759487531080326
936	-0.19578127665796188
937	1.6950749610669535
938	-0.5071882593531122
939	0.045721616347911255
940	-0.6639979014084901
941	-0.8803249084005017
942	0.25669680428086766
943	0.09291395666773611
944	0.5189832492249822
945	-1.4449400014414393
946	-0.07653101230532242
947	0.45829294664520387
948	0.8921714749031805
949	0.6938465649726482
950	-1.3155503844353673
951	0.37889118021521473
952	0.2511058117037994
953	-1.4557816285137766
954	-0.8090699449485735
955	-1.0027447223316766
956	0.9477380458605283
957	-1.9412641365168046
958	0.15749931056081237
959	1.5519462370296981
960	0.6273239045005913
961	1.0078373232683013
962	1.2216924058337426
963	1.2084622198463764
964	-0.8681481127564937
965	-0.05333954232596216
966	0.5004520292703575
967	-0.6911031942737392
968	0.4034621269799221
969	0.09258728183749182
970	-0.28400852073698835
971	-1.1374451418316072
972	0.3950099751174589
973	-0.5832905198685836
974	0.5369753751275864
975	0.8950968880011683
976	-0.6483788549382516
977	0.38298710739699904
978	-0.7731580474809241
979	-1.9336763057713255
980	1.3548488035032196
981	-0.66410556564275
982	0.6091449982996637
983	0.8660754320180034
984	0.9857134473557372
985	-0.17566250738053799
986	0.08446439625650261
987	0.39520967430182574
988	-0.39850482457218345
989	0.296074087463789
990	-0.4189013936585636
991	2.0091709485157025
992	3.1243364470359696
993	0.9274880366051251
994	-1.2199356127040417
995	0.7260127731557486
996	-0.04972927199651279
997	-0.9490882293853077
998	1.0785618349400348
999	-0.4383744764955573
